Date,Region,Symbol,Version,SessionUTC,AnalysisUTC,BacktestVies,BacktestScore,LiveLikeVies,LiveLikeScore,SameVies,ScoreDelta,LastM15_BT,LastM15_LIVE,SameLastM15,Source_BT,Source_LIVE,Error
27/06/2025,Asia,USDJPY,1.2.1,2025-06-27T00:00:00+00:00,2025-06-26T23:30:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-06-26T23:15:00+00:00,2025-06-26T23:15:00+00:00,True,db,db,
27/06/2025,Asia,USDJPY,1.0.1,2025-06-27T00:00:00+00:00,2025-06-26T23:30:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-06-26T23:15:00+00:00,2025-06-26T23:15:00+00:00,True,db,db,
27/06/2025,Europe,EURUSD,1.2.2,2025-06-27T07:00:00+00:00,2025-06-27T06:45:00+00:00,COMPRA,1.0,COMPRA,1.0,True,0.0,2025-06-27T06:30:00+00:00,2025-06-27T06:30:00+00:00,True,db,db,
27/06/2025,Europe,EURUSD,1.0.2,2025-06-27T07:00:00+00:00,2025-06-27T06:45:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-06-27T06:30:00+00:00,2025-06-27T06:30:00+00:00,True,db,db,
26/06/2025,America,XAUUSD,1.0.3,2025-06-26T13:30:00+00:00,2025-06-26T13:15:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-06-26T13:00:00+00:00,2025-06-26T13:00:00+00:00,True,db,db,
26/06/2025,America,XAUUSD,1.2.3,2025-06-26T13:30:00+00:00,2025-06-26T13:15:00+00:00,FORA,1.0,FORA,1.0,True,0.0,2025-06-26T13:00:00+00:00,2025-06-26T13:00:00+00:00,True,db,db,
26/06/2025,Asia,USDJPY,1.2.1,2025-06-26T00:00:00+00:00,2025-06-25T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-25T23:15:00+00:00,2025-06-25T23:15:00+00:00,True,db,db,
26/06/2025,Asia,USDJPY,1.0.1,2025-06-26T00:00:00+00:00,2025-06-25T23:30:00+00:00,COMPRA,1.0,COMPRA,1.0,True,0.0,2025-06-25T23:15:00+00:00,2025-06-25T23:15:00+00:00,True,db,db,
26/06/2025,Europe,EURUSD,1.2.2,2025-06-26T07:00:00+00:00,2025-06-26T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-26T06:30:00+00:00,2025-06-26T06:30:00+00:00,True,db,db,
26/06/2025,Europe,EURUSD,1.0.2,2025-06-26T07:00:00+00:00,2025-06-26T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-26T06:30:00+00:00,2025-06-26T06:30:00+00:00,True,db,db,
25/06/2025,America,XAUUSD,1.0.3,2025-06-25T13:30:00+00:00,2025-06-25T13:15:00+00:00,VENDA,-3.0,VENDA,-3.0,True,0.0,2025-06-25T13:00:00+00:00,2025-06-25T13:00:00+00:00,True,db,db,
25/06/2025,America,XAUUSD,1.2.3,2025-06-25T13:30:00+00:00,2025-06-25T13:15:00+00:00,FORA,-1.0,FORA,-1.0,True,0.0,2025-06-25T13:00:00+00:00,2025-06-25T13:00:00+00:00,True,db,db,
25/06/2025,Asia,USDJPY,1.2.1,2025-06-25T00:00:00+00:00,2025-06-24T23:30:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-06-24T23:15:00+00:00,2025-06-24T23:15:00+00:00,True,db,db,
25/06/2025,Europe,EURUSD,1.2.2,2025-06-25T07:00:00+00:00,2025-06-25T06:45:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-06-25T06:30:00+00:00,2025-06-25T06:30:00+00:00,True,db,db,
25/06/2025,Europe,EURUSD,1.0.2,2025-06-25T07:00:00+00:00,2025-06-25T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-25T06:30:00+00:00,2025-06-25T06:30:00+00:00,True,db,db,
24/06/2025,America,XAUUSD,1.2.3,2025-06-24T13:30:00+00:00,2025-06-24T13:15:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-06-24T13:00:00+00:00,2025-06-24T13:00:00+00:00,True,db,db,
24/06/2025,America,XAUUSD,1.0.3,2025-06-24T13:30:00+00:00,2025-06-24T13:15:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-06-24T13:00:00+00:00,2025-06-24T13:00:00+00:00,True,db,db,
24/06/2025,Asia,USDJPY,1.0.1,2025-06-24T00:00:00+00:00,2025-06-23T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-23T23:15:00+00:00,2025-06-23T23:15:00+00:00,True,db,db,
24/06/2025,Asia,USDJPY,1.2.1,2025-06-24T00:00:00+00:00,2025-06-23T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-23T23:15:00+00:00,2025-06-23T23:15:00+00:00,True,db,db,
24/06/2025,Europe,EURUSD,1.2.2,2025-06-24T07:00:00+00:00,2025-06-24T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-24T06:30:00+00:00,2025-06-24T06:30:00+00:00,True,db,db,
24/06/2025,Europe,EURUSD,1.0.2,2025-06-24T07:00:00+00:00,2025-06-24T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-24T06:30:00+00:00,2025-06-24T06:30:00+00:00,True,db,db,
23/06/2025,America,XAUUSD,1.2.3,2025-06-23T13:30:00+00:00,2025-06-23T13:15:00+00:00,FORA,1.0,FORA,1.0,True,0.0,2025-06-23T13:00:00+00:00,2025-06-23T13:00:00+00:00,True,db,db,
23/06/2025,Asia,USDJPY,1.2.1,2025-06-23T00:00:00+00:00,2025-06-22T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-20T23:45:00+00:00,2025-06-20T23:45:00+00:00,True,db,db,
23/06/2025,Europe,EURUSD,1.2.2,2025-06-23T07:00:00+00:00,2025-06-23T06:45:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-06-23T06:30:00+00:00,2025-06-23T06:30:00+00:00,True,db,db,
23/06/2025,Europe,EURUSD,1.0.2,2025-06-23T07:00:00+00:00,2025-06-23T06:45:00+00:00,FORA,0.5,FORA,0.5,True,0.0,2025-06-23T06:30:00+00:00,2025-06-23T06:30:00+00:00,True,db,db,
20/06/2025,America,XAUUSD,1.0.3,2025-06-20T13:30:00+00:00,2025-06-20T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-20T13:00:00+00:00,2025-06-20T13:00:00+00:00,True,db,db,
20/06/2025,America,XAUUSD,1.2.3,2025-06-20T13:30:00+00:00,2025-06-20T13:15:00+00:00,FORA,-1.0,FORA,-1.0,True,0.0,2025-06-20T13:00:00+00:00,2025-06-20T13:00:00+00:00,True,db,db,
20/06/2025,Asia,USDJPY,1.2.1,2025-06-20T00:00:00+00:00,2025-06-19T23:30:00+00:00,FORA,0.5,FORA,0.5,True,0.0,2025-06-19T23:15:00+00:00,2025-06-19T23:15:00+00:00,True,db,db,
20/06/2025,Asia,USDJPY,1.0.1,2025-06-20T00:00:00+00:00,2025-06-19T23:30:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-06-19T23:15:00+00:00,2025-06-19T23:15:00+00:00,True,db,db,
20/06/2025,Europe,EURUSD,1.2.2,2025-06-20T07:00:00+00:00,2025-06-20T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-20T06:30:00+00:00,2025-06-20T06:30:00+00:00,True,db,db,
20/06/2025,Europe,EURUSD,1.0.2,2025-06-20T07:00:00+00:00,2025-06-20T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-20T06:30:00+00:00,2025-06-20T06:30:00+00:00,True,db,db,
19/06/2025,America,XAUUSD,1.2.3,2025-06-19T13:30:00+00:00,2025-06-19T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-19T13:00:00+00:00,2025-06-19T13:00:00+00:00,True,db,db,
19/06/2025,America,XAUUSD,1.0.3,2025-06-19T13:30:00+00:00,2025-06-19T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-19T13:00:00+00:00,2025-06-19T13:00:00+00:00,True,db,db,
19/06/2025,Asia,USDJPY,1.2.1,2025-06-19T00:00:00+00:00,2025-06-18T23:30:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-06-18T23:15:00+00:00,2025-06-18T23:15:00+00:00,True,db,db,
19/06/2025,Europe,EURUSD,1.2.2,2025-06-19T07:00:00+00:00,2025-06-19T06:45:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-06-19T06:30:00+00:00,2025-06-19T06:30:00+00:00,True,db,db,
19/06/2025,Europe,EURUSD,1.0.2,2025-06-19T07:00:00+00:00,2025-06-19T06:45:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-06-19T06:30:00+00:00,2025-06-19T06:30:00+00:00,True,db,db,
18/06/2025,America,XAUUSD,1.0.3,2025-06-18T13:30:00+00:00,2025-06-18T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-18T13:00:00+00:00,2025-06-18T13:00:00+00:00,True,db,db,
18/06/2025,America,XAUUSD,1.2.3,2025-06-18T13:30:00+00:00,2025-06-18T13:15:00+00:00,VENDA,-4.5,VENDA,-4.5,True,0.0,2025-06-18T13:00:00+00:00,2025-06-18T13:00:00+00:00,True,db,db,
18/06/2025,Asia,USDJPY,1.0.1,2025-06-18T00:00:00+00:00,2025-06-17T23:30:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-06-17T23:15:00+00:00,2025-06-17T23:15:00+00:00,True,db,db,
18/06/2025,Asia,USDJPY,1.2.1,2025-06-18T00:00:00+00:00,2025-06-17T23:30:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-06-17T23:15:00+00:00,2025-06-17T23:15:00+00:00,True,db,db,
18/06/2025,Europe,EURUSD,1.2.2,2025-06-18T07:00:00+00:00,2025-06-18T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-18T06:30:00+00:00,2025-06-18T06:30:00+00:00,True,db,db,
18/06/2025,Europe,EURUSD,1.0.2,2025-06-18T07:00:00+00:00,2025-06-18T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-18T06:30:00+00:00,2025-06-18T06:30:00+00:00,True,db,db,
17/06/2025,America,XAUUSD,1.2.3,2025-06-17T13:30:00+00:00,2025-06-17T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-17T13:00:00+00:00,2025-06-17T13:00:00+00:00,True,db,db,
17/06/2025,America,XAUUSD,1.0.3,2025-06-17T13:30:00+00:00,2025-06-17T13:15:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-06-17T13:00:00+00:00,2025-06-17T13:00:00+00:00,True,db,db,
17/06/2025,Asia,USDJPY,1.0.1,2025-06-17T00:00:00+00:00,2025-06-16T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-16T23:15:00+00:00,2025-06-16T23:15:00+00:00,True,db,db,
17/06/2025,Asia,USDJPY,1.2.1,2025-06-17T00:00:00+00:00,2025-06-16T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-16T23:15:00+00:00,2025-06-16T23:15:00+00:00,True,db,db,
17/06/2025,Europe,EURUSD,1.2.2,2025-06-17T07:00:00+00:00,2025-06-17T06:45:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-06-17T06:30:00+00:00,2025-06-17T06:30:00+00:00,True,db,db,
17/06/2025,Europe,EURUSD,1.0.2,2025-06-17T07:00:00+00:00,2025-06-17T06:45:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-06-17T06:30:00+00:00,2025-06-17T06:30:00+00:00,True,db,db,
16/06/2025,America,XAUUSD,1.2.3,2025-06-16T13:30:00+00:00,2025-06-16T13:15:00+00:00,FORA,-1.5,FORA,-1.5,True,0.0,2025-06-16T13:00:00+00:00,2025-06-16T13:00:00+00:00,True,db,db,
16/06/2025,America,XAUUSD,1.0.3,2025-06-16T13:30:00+00:00,2025-06-16T13:15:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-06-16T13:00:00+00:00,2025-06-16T13:00:00+00:00,True,db,db,
16/06/2025,Asia,USDJPY,1.2.1,2025-06-16T00:00:00+00:00,2025-06-15T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-13T23:45:00+00:00,2025-06-13T23:45:00+00:00,True,db,db,
16/06/2025,Asia,USDJPY,1.0.1,2025-06-16T00:00:00+00:00,2025-06-15T23:30:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-06-13T23:45:00+00:00,2025-06-13T23:45:00+00:00,True,db,db,
16/06/2025,Europe,EURUSD,1.2.2,2025-06-16T07:00:00+00:00,2025-06-16T06:45:00+00:00,VENDA,-2.5,VENDA,-2.5,True,0.0,2025-06-16T06:30:00+00:00,2025-06-16T06:30:00+00:00,True,db,db,
16/06/2025,Europe,EURUSD,1.0.2,2025-06-16T07:00:00+00:00,2025-06-16T06:45:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-06-16T06:30:00+00:00,2025-06-16T06:30:00+00:00,True,db,db,
13/06/2025,America,XAUUSD,1.0.3,2025-06-13T13:30:00+00:00,2025-06-13T13:15:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-06-13T13:00:00+00:00,2025-06-13T13:00:00+00:00,True,db,db,
13/06/2025,America,XAUUSD,1.2.3,2025-06-13T13:30:00+00:00,2025-06-13T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-13T13:00:00+00:00,2025-06-13T13:00:00+00:00,True,db,db,
13/06/2025,Asia,USDJPY,1.0.1,2025-06-13T00:00:00+00:00,2025-06-12T23:30:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-06-12T23:15:00+00:00,2025-06-12T23:15:00+00:00,True,db,db,
13/06/2025,Asia,USDJPY,1.2.1,2025-06-13T00:00:00+00:00,2025-06-12T23:30:00+00:00,VENDA,-2.5,VENDA,-2.5,True,0.0,2025-06-12T23:15:00+00:00,2025-06-12T23:15:00+00:00,True,db,db,
13/06/2025,Europe,EURUSD,1.2.2,2025-06-13T07:00:00+00:00,2025-06-13T06:45:00+00:00,COMPRA,1.0,COMPRA,1.0,True,0.0,2025-06-13T06:30:00+00:00,2025-06-13T06:30:00+00:00,True,db,db,
13/06/2025,Europe,EURUSD,1.0.2,2025-06-13T07:00:00+00:00,2025-06-13T06:45:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-06-13T06:30:00+00:00,2025-06-13T06:30:00+00:00,True,db,db,
12/06/2025,America,XAUUSD,1.2.3,2025-06-12T13:30:00+00:00,2025-06-12T13:15:00+00:00,FORA,1.0,FORA,1.0,True,0.0,2025-06-12T13:00:00+00:00,2025-06-12T13:00:00+00:00,True,db,db,
12/06/2025,America,XAUUSD,1.0.3,2025-06-12T13:30:00+00:00,2025-06-12T13:15:00+00:00,COMPRA,1.0,COMPRA,1.0,True,0.0,2025-06-12T13:00:00+00:00,2025-06-12T13:00:00+00:00,True,db,db,
12/06/2025,Asia,USDJPY,1.2.1,2025-06-12T00:00:00+00:00,2025-06-11T23:30:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-06-11T23:15:00+00:00,2025-06-11T23:15:00+00:00,True,db,db,
12/06/2025,Asia,USDJPY,1.0.1,2025-06-12T00:00:00+00:00,2025-06-11T23:30:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-06-11T23:15:00+00:00,2025-06-11T23:15:00+00:00,True,db,db,
12/06/2025,Europe,EURUSD,1.2.2,2025-06-12T07:00:00+00:00,2025-06-12T06:45:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-06-12T06:30:00+00:00,2025-06-12T06:30:00+00:00,True,db,db,
12/06/2025,Europe,EURUSD,1.0.2,2025-06-12T07:00:00+00:00,2025-06-12T06:45:00+00:00,COMPRA,2.5,COMPRA,2.5,True,0.0,2025-06-12T06:30:00+00:00,2025-06-12T06:30:00+00:00,True,db,db,
11/06/2025,America,XAUUSD,1.2.3,2025-06-11T13:30:00+00:00,2025-06-11T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-11T13:00:00+00:00,2025-06-11T13:00:00+00:00,True,db,db,
11/06/2025,America,XAUUSD,1.0.3,2025-06-11T13:30:00+00:00,2025-06-11T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-11T13:00:00+00:00,2025-06-11T13:00:00+00:00,True,db,db,
11/06/2025,Asia,USDJPY,1.0.1,2025-06-11T00:00:00+00:00,2025-06-10T23:30:00+00:00,COMPRA,2.5,COMPRA,2.5,True,0.0,2025-06-10T23:15:00+00:00,2025-06-10T23:15:00+00:00,True,db,db,
11/06/2025,Asia,USDJPY,1.2.1,2025-06-11T00:00:00+00:00,2025-06-10T23:30:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-06-10T23:15:00+00:00,2025-06-10T23:15:00+00:00,True,db,db,
11/06/2025,Europe,EURUSD,1.2.2,2025-06-11T07:00:00+00:00,2025-06-11T06:45:00+00:00,FORA,0.5,FORA,0.5,True,0.0,2025-06-11T06:30:00+00:00,2025-06-11T06:30:00+00:00,True,db,db,
11/06/2025,Europe,EURUSD,1.0.2,2025-06-11T07:00:00+00:00,2025-06-11T06:45:00+00:00,FORA,0.5,FORA,0.5,True,0.0,2025-06-11T06:30:00+00:00,2025-06-11T06:30:00+00:00,True,db,db,
10/06/2025,America,XAUUSD,1.0.3,2025-06-10T13:30:00+00:00,2025-06-10T13:15:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-06-10T13:00:00+00:00,2025-06-10T13:00:00+00:00,True,db,db,
10/06/2025,America,XAUUSD,1.2.3,2025-06-10T13:30:00+00:00,2025-06-10T13:15:00+00:00,FORA,1.0,FORA,1.0,True,0.0,2025-06-10T13:00:00+00:00,2025-06-10T13:00:00+00:00,True,db,db,
10/06/2025,Asia,USDJPY,1.0.1,2025-06-10T00:00:00+00:00,2025-06-09T23:30:00+00:00,COMPRA,2.5,COMPRA,2.5,True,0.0,2025-06-09T23:15:00+00:00,2025-06-09T23:15:00+00:00,True,db,db,
10/06/2025,Asia,USDJPY,1.2.1,2025-06-10T00:00:00+00:00,2025-06-09T23:30:00+00:00,COMPRA,2.5,COMPRA,2.5,True,0.0,2025-06-09T23:15:00+00:00,2025-06-09T23:15:00+00:00,True,db,db,
10/06/2025,Europe,EURUSD,1.2.2,2025-06-10T07:00:00+00:00,2025-06-10T06:45:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-06-10T06:30:00+00:00,2025-06-10T06:30:00+00:00,True,db,db,
10/06/2025,Europe,EURUSD,1.0.2,2025-06-10T07:00:00+00:00,2025-06-10T06:45:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-06-10T06:30:00+00:00,2025-06-10T06:30:00+00:00,True,db,db,
09/06/2025,America,XAUUSD,1.2.3,2025-06-09T13:30:00+00:00,2025-06-09T13:15:00+00:00,FORA,-1.0,FORA,-1.0,True,0.0,2025-06-09T13:00:00+00:00,2025-06-09T13:00:00+00:00,True,db,db,
09/06/2025,Asia,USDJPY,1.0.1,2025-06-09T00:00:00+00:00,2025-06-08T23:30:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-06-06T23:45:00+00:00,2025-06-06T23:45:00+00:00,True,db,db,
09/06/2025,Asia,USDJPY,1.2.1,2025-06-09T00:00:00+00:00,2025-06-08T23:30:00+00:00,COMPRA,1.0,COMPRA,1.0,True,0.0,2025-06-06T23:45:00+00:00,2025-06-06T23:45:00+00:00,True,db,db,
09/06/2025,Europe,EURUSD,1.2.2,2025-06-09T07:00:00+00:00,2025-06-09T06:45:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-06-09T06:30:00+00:00,2025-06-09T06:30:00+00:00,True,db,db,
09/06/2025,Europe,EURUSD,1.0.2,2025-06-09T07:00:00+00:00,2025-06-09T06:45:00+00:00,FORA,0.5,FORA,0.5,True,0.0,2025-06-09T06:30:00+00:00,2025-06-09T06:30:00+00:00,True,db,db,
06/06/2025,America,XAUUSD,1.2.3,2025-06-06T13:30:00+00:00,2025-06-06T13:15:00+00:00,VENDA,-3.5,VENDA,-3.5,True,0.0,2025-06-06T13:00:00+00:00,2025-06-06T13:00:00+00:00,True,db,db,
06/06/2025,America,XAUUSD,1.0.3,2025-06-06T13:30:00+00:00,2025-06-06T13:15:00+00:00,VENDA,-3.5,VENDA,-3.5,True,0.0,2025-06-06T13:00:00+00:00,2025-06-06T13:00:00+00:00,True,db,db,
06/06/2025,Asia,USDJPY,1.2.1,2025-06-06T00:00:00+00:00,2025-06-05T23:30:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-06-05T23:15:00+00:00,2025-06-05T23:15:00+00:00,True,db,db,
06/06/2025,Asia,USDJPY,1.0.1,2025-06-06T00:00:00+00:00,2025-06-05T23:30:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-06-05T23:15:00+00:00,2025-06-05T23:15:00+00:00,True,db,db,
06/06/2025,Europe,EURUSD,1.2.2,2025-06-06T07:00:00+00:00,2025-06-06T06:45:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-06-06T06:30:00+00:00,2025-06-06T06:30:00+00:00,True,db,db,
06/06/2025,Europe,EURUSD,1.0.2,2025-06-06T07:00:00+00:00,2025-06-06T06:45:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-06-06T06:30:00+00:00,2025-06-06T06:30:00+00:00,True,db,db,
05/06/2025,America,XAUUSD,1.0.3,2025-06-05T13:30:00+00:00,2025-06-05T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-05T13:00:00+00:00,2025-06-05T13:00:00+00:00,True,db,db,
05/06/2025,America,XAUUSD,1.2.3,2025-06-05T13:30:00+00:00,2025-06-05T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-05T13:00:00+00:00,2025-06-05T13:00:00+00:00,True,db,db,
05/06/2025,Asia,USDJPY,1.0.1,2025-06-05T00:00:00+00:00,2025-06-04T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-04T23:15:00+00:00,2025-06-04T23:15:00+00:00,True,db,db,
05/06/2025,Asia,USDJPY,1.2.1,2025-06-05T00:00:00+00:00,2025-06-04T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-04T23:15:00+00:00,2025-06-04T23:15:00+00:00,True,db,db,
05/06/2025,Europe,EURUSD,1.2.2,2025-06-05T07:00:00+00:00,2025-06-05T06:45:00+00:00,FORA,0.5,FORA,0.5,True,0.0,2025-06-05T06:30:00+00:00,2025-06-05T06:30:00+00:00,True,db,db,
05/06/2025,Europe,EURUSD,1.0.2,2025-06-05T07:00:00+00:00,2025-06-05T06:45:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-06-05T06:30:00+00:00,2025-06-05T06:30:00+00:00,True,db,db,
04/06/2025,America,XAUUSD,1.0.3,2025-06-04T13:30:00+00:00,2025-06-04T13:15:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-06-04T13:00:00+00:00,2025-06-04T13:00:00+00:00,True,db,db,
04/06/2025,America,XAUUSD,1.2.3,2025-06-04T13:30:00+00:00,2025-06-04T13:15:00+00:00,FORA,1.5,FORA,1.5,True,0.0,2025-06-04T13:00:00+00:00,2025-06-04T13:00:00+00:00,True,db,db,
04/06/2025,Asia,USDJPY,1.2.1,2025-06-04T00:00:00+00:00,2025-06-03T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-03T23:15:00+00:00,2025-06-03T23:15:00+00:00,True,db,db,
04/06/2025,Asia,USDJPY,1.0.1,2025-06-04T00:00:00+00:00,2025-06-03T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-03T23:15:00+00:00,2025-06-03T23:15:00+00:00,True,db,db,
04/06/2025,Europe,EURUSD,1.2.2,2025-06-04T07:00:00+00:00,2025-06-04T06:45:00+00:00,FORA,0.5,FORA,0.5,True,0.0,2025-06-04T06:30:00+00:00,2025-06-04T06:30:00+00:00,True,db,db,
04/06/2025,Europe,EURUSD,1.0.2,2025-06-04T07:00:00+00:00,2025-06-04T06:45:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-06-04T06:30:00+00:00,2025-06-04T06:30:00+00:00,True,db,db,
03/06/2025,America,XAUUSD,1.2.3,2025-06-03T13:30:00+00:00,2025-06-03T13:15:00+00:00,VENDA,-3.0,VENDA,-3.0,True,0.0,2025-06-03T13:00:00+00:00,2025-06-03T13:00:00+00:00,True,db,db,
03/06/2025,America,XAUUSD,1.0.3,2025-06-03T13:30:00+00:00,2025-06-03T13:15:00+00:00,VENDA,-3.5,VENDA,-3.5,True,0.0,2025-06-03T13:00:00+00:00,2025-06-03T13:00:00+00:00,True,db,db,
03/06/2025,Asia,USDJPY,1.2.1,2025-06-03T00:00:00+00:00,2025-06-02T23:30:00+00:00,VENDA,-2.5,VENDA,-2.5,True,0.0,2025-06-02T23:15:00+00:00,2025-06-02T23:15:00+00:00,True,db,db,
03/06/2025,Asia,USDJPY,1.0.1,2025-06-03T00:00:00+00:00,2025-06-02T23:30:00+00:00,VENDA,-2.5,VENDA,-2.5,True,0.0,2025-06-02T23:15:00+00:00,2025-06-02T23:15:00+00:00,True,db,db,
03/06/2025,Europe,EURUSD,1.2.2,2025-06-03T07:00:00+00:00,2025-06-03T06:45:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-06-03T06:30:00+00:00,2025-06-03T06:30:00+00:00,True,db,db,
03/06/2025,Europe,EURUSD,1.0.2,2025-06-03T07:00:00+00:00,2025-06-03T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-03T06:30:00+00:00,2025-06-03T06:30:00+00:00,True,db,db,
02/06/2025,America,XAUUSD,1.2.3,2025-06-02T13:30:00+00:00,2025-06-02T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-02T13:00:00+00:00,2025-06-02T13:00:00+00:00,True,db,db,
02/06/2025,America,XAUUSD,1.0.3,2025-06-02T13:30:00+00:00,2025-06-02T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-06-02T13:00:00+00:00,2025-06-02T13:00:00+00:00,True,db,db,
02/06/2025,Asia,USDJPY,1.0.1,2025-06-02T00:00:00+00:00,2025-06-01T23:30:00+00:00,VENDA,-3.0,VENDA,-3.0,True,0.0,2025-05-30T23:45:00+00:00,2025-05-30T23:45:00+00:00,True,db,db,
02/06/2025,Asia,USDJPY,1.2.1,2025-06-02T00:00:00+00:00,2025-06-01T23:30:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-05-30T23:45:00+00:00,2025-05-30T23:45:00+00:00,True,db,db,
02/06/2025,Europe,EURUSD,1.2.2,2025-06-02T07:00:00+00:00,2025-06-02T06:45:00+00:00,VENDA,-2.5,VENDA,-2.5,True,0.0,2025-06-02T06:30:00+00:00,2025-06-02T06:30:00+00:00,True,db,db,
02/06/2025,Europe,EURUSD,1.0.2,2025-06-02T07:00:00+00:00,2025-06-02T06:45:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-06-02T06:30:00+00:00,2025-06-02T06:30:00+00:00,True,db,db,
